student_id,faculty,major,current_semester,gpa,interest_area,elective_code,elective_name,elective_term,course_difficulty,ects,success_probability,passed,gpa_risk
233896472,School of IT and Applied Mathematics,Statistics and Data Science,6,2.93,"Statistics, Machine Learning, Finance",CSS421,Computer Vision,7,Easy,4,0.49,1,Medium
208994996,School of IT and Applied Mathematics,Information Systems,7,2.52,"Business, Statistics",INF305,Database Systems,5,Easy,4,0.53,1,Medium
223175817,School of IT and Applied Mathematics,Information Systems,1,2.79,"Education, Finance, Law",INF305,Database Systems,5,Hard,5,0.37,1,Medium
222751301,School of Education and Humanities,Physics,7,3.54,"Business, Education, Research",PHY330,Electrodynamics,6,Medium,3,0.68,1,Low
207923890,"School of Social Sciences, Business and Law",Management,4,2.14,Artificial Intelligence,MGT210,Principles of Management,3,Easy,4,0.47,0,High
204769192,School of IT and Applied Mathematics,Statistics and Data Science,4,2.77,Research,SDS305,Applied Statistics,5,Medium,5,0.47,0,Medium
202370614,School of IT and Applied Mathematics,Computer Science,4,2.67,"Machine Learning, Education, Business",CSS439,Distributed Systems,7,Medium,4,0.45,0,Medium
243135235,School of Education and Humanities,Pedagogy and Psychology,5,2.39,"Education, Statistics, Business",EDU210,Educational Psychology,3,Hard,4,0.51,1,High
233482350,School of IT and Applied Mathematics,Statistics and Data Science,1,3.27,"Education, Data Analysis",CSS421,Computer Vision,7,Hard,5,0.44,0,Low
212981778,School of IT and Applied Mathematics,Statistics and Data Science,6,3.67,Statistics,SDS306,Simulation Modeling,5,Medium,5,0.7,0,Low
244932319,"School of Social Sciences, Business and Law",Economics,2,3.77,"Machine Learning, Data Analysis, Business",ECO410,Econometrics,7,Easy,4,0.62,0,Low
211448577,"School of Social Sciences, Business and Law",Management,8,2.2,"Business, Programming, Law",MGT320,Project Management,5,Hard,3,0.38,0,High
221191480,School of IT and Applied Mathematics,Statistics and Data Science,1,3.68,"Machine Learning, Research",INF376,Natural Language Processing,7,Hard,5,0.5,0,Low
214637069,"School of Social Sciences, Business and Law",International Law,5,2.24,"Law, Statistics, Programming",LAW410,International Arbitration,7,Medium,3,0.39,1,High
216883584,School of Education and Humanities,Physics,4,2.34,"Finance, Business, Machine Learning",PHY330,Electrodynamics,6,Hard,5,0.3,0,High
215624105,"School of Social Sciences, Business and Law",International Law,1,3.49,"Programming, Research",LAW210,International Public Law,3,Hard,4,0.47,1,Low
202421777,"School of Social Sciences, Business and Law",Economics,8,3.49,Data Analysis,ECO210,Microeconomics,3,Easy,3,0.67,1,Low
224418421,School of IT and Applied Mathematics,Computer Science,5,2.89,"Programming, Data Analysis, Statistics",CSS210,Data Structures,3,Easy,5,0.58,1,Medium
241027769,"School of Social Sciences, Business and Law",International Law,3,2.66,"Statistics, Law, Machine Learning",LAW330,Human Rights Law,5,Hard,5,0.45,1,Medium
218740860,School of Education and Humanities,Physics,3,2.58,"Machine Learning, Business, Education",PHY310,Quantum Mechanics,5,Medium,4,0.44,0,Medium
249281472,"School of Social Sciences, Business and Law",Management,5,3.1,"Data Analysis, Education",MGT320,Project Management,5,Easy,3,0.61,1,Low
218088272,"School of Social Sciences, Business and Law",International Law,8,3.66,"Data Analysis, Business",LAW330,Human Rights Law,5,Easy,3,0.7,1,Low
204931469,School of Education and Humanities,Physics,4,3.57,"Statistics, Research, Data Analysis",PHY410,Statistical Physics,7,Easy,5,0.59,0,Low
235482019,School of Education and Humanities,Mathematics,2,3.06,Machine Learning,MAT410,Functional Analysis,7,Easy,5,0.51,1,Low
204933041,School of IT and Applied Mathematics,Information Systems,2,3.67,Data Analysis,INF320,Information Security,6,Medium,5,0.6,1,Low
227798746,"School of Social Sciences, Business and Law",International Law,2,2.11,"Artificial Intelligence, Statistics",LAW330,Human Rights Law,5,Medium,4,0.37,0,High
211733262,School of IT and Applied Mathematics,Computer Science,1,2.95,"Data Analysis, Programming",CSS210,Data Structures,3,Medium,3,0.49,0,Medium
209832756,School of IT and Applied Mathematics,Statistics and Data Science,8,2.44,"Education, Programming, Research",INF376,Natural Language Processing,7,Easy,3,0.52,0,High
219684347,School of Education and Humanities,Physics,4,2.07,Data Analysis,PHY410,Statistical Physics,7,Hard,5,0.26,0,High
226275024,"School of Social Sciences, Business and Law",Economics,6,3.64,Data Analysis,ECO410,Econometrics,7,Hard,3,0.5,0,Low
234063490,"School of Social Sciences, Business and Law",Finance,3,3.14,"Programming, Business, Finance",FIN410,Risk Management,7,Medium,3,0.52,1,Low
223031598,School of Education and Humanities,Pedagogy and Psychology,1,2.93,"Artificial Intelligence, Law, Business",EDU210,Educational Psychology,3,Medium,5,0.49,1,Medium
228091950,School of Education and Humanities,Pedagogy and Psychology,8,3.69,Statistics,EDU210,Educational Psychology,3,Medium,3,0.7,1,Low
231881095,School of Education and Humanities,Mathematics,8,2.29,Artificial Intelligence,MAT410,Functional Analysis,7,Easy,5,0.49,0,High
208226933,"School of Social Sciences, Business and Law",Economics,2,2.29,"Business, Law, Machine Learning",ECO210,Microeconomics,3,Easy,4,0.39,0,High
219922800,School of IT and Applied Mathematics,Information Systems,6,2.55,"Law, Statistics, Education",INF340,Enterprise Systems,7,Hard,5,0.33,0,Medium
235478842,School of Education and Humanities,Mathematics,3,2.96,"Business, Law",MAT410,Functional Analysis,7,Easy,4,0.49,1,Medium
234275729,School of IT and Applied Mathematics,Computer Science,8,3.22,"Data Analysis, Research",CSS330,Operating Systems,5,Hard,4,0.53,1,Low
203953288,School of Education and Humanities,Pedagogy and Psychology,5,3.22,"Data Analysis, Statistics, Education",EDU330,Teaching Methodologies,5,Hard,3,0.53,0,Low
233831435,"School of Social Sciences, Business and Law",Finance,5,3.15,"Law, Business, Programming",FIN330,Investment Analysis,6,Hard,4,0.42,0,Low
245583847,School of Education and Humanities,Physics,5,2.11,"Education, Artificial Intelligence, Business",PHY330,Electrodynamics,6,Medium,3,0.37,0,High
203280592,School of Education and Humanities,Mathematics,1,3.88,Data Analysis,MAT410,Functional Analysis,7,Hard,5,0.53,1,Low
213001243,"School of Social Sciences, Business and Law",Economics,5,3.72,"Data Analysis, Programming, Law",ECO330,Macroeconomics,5,Hard,3,0.61,0,Low
239972856,School of IT and Applied Mathematics,Information Systems,8,2.48,Business,INF305,Database Systems,5,Medium,3,0.52,0,High
247234916,School of IT and Applied Mathematics,Information Systems,1,2.34,Finance,INF340,Enterprise Systems,7,Hard,4,0.3,1,High
239811981,School of Education and Humanities,Physics,8,2.06,Statistics,PHY330,Electrodynamics,6,Hard,3,0.36,1,High
202037439,"School of Social Sciences, Business and Law",Economics,3,3.18,Finance,ECO330,Macroeconomics,5,Hard,5,0.43,1,Low
205999899,"School of Social Sciences, Business and Law",Finance,5,3.6,"Artificial Intelligence, Law, Research",FIN330,Investment Analysis,6,Easy,3,0.59,1,Low
247190321,"School of Social Sciences, Business and Law",Management,5,2.48,"Law, Education, Artificial Intelligence",MGT410,Strategic Management,7,Easy,5,0.42,0,High
245280315,"School of Social Sciences, Business and Law",Finance,3,3.01,"Machine Learning, Law, Statistics",FIN220,Corporate Finance,4,Medium,3,0.5,0,Low
225148734,"School of Social Sciences, Business and Law",Management,4,3.57,"Research, Business, Education",MGT210,Principles of Management,3,Hard,5,0.59,1,Low
207460488,School of Education and Humanities,Mathematics,3,2.14,Research,MAT410,Functional Analysis,7,Easy,4,0.37,0,High
214848156,School of IT and Applied Mathematics,Statistics and Data Science,5,3.18,Law,SDS305,Applied Statistics,5,Hard,3,0.53,1,Low
247966140,School of IT and Applied Mathematics,Computer Science,8,3.37,Programming,CSS439,Distributed Systems,7,Hard,5,0.56,0,Low
208319369,"School of Social Sciences, Business and Law",Economics,5,2.21,"Data Analysis, Education",ECO210,Microeconomics,3,Medium,5,0.48,1,High
211314527,School of IT and Applied Mathematics,Statistics and Data Science,7,3.07,Education,CSS421,Computer Vision,7,Medium,5,0.61,0,Low
206895084,School of IT and Applied Mathematics,Information Systems,8,3.03,"Research, Artificial Intelligence",INF340,Enterprise Systems,7,Medium,5,0.6,0,Low
249808357,School of IT and Applied Mathematics,Information Systems,7,3.67,"Finance, Programming",INF305,Database Systems,5,Easy,3,0.7,1,Low
208421602,School of IT and Applied Mathematics,Computer Science,2,2.92,"Finance, Programming",CSS210,Data Structures,3,Medium,4,0.49,0,Medium
228000456,School of Education and Humanities,Pedagogy and Psychology,2,2.8,Education,EDU410,Inclusive Education,7,Medium,5,0.57,1,Medium
244171134,School of IT and Applied Mathematics,Computer Science,1,2.27,Artificial Intelligence,CSS350,Software Engineering,5,Medium,4,0.39,0,High
215823652,School of IT and Applied Mathematics,Information Systems,1,2.88,"Statistics, Law",INF305,Database Systems,5,Easy,5,0.48,0,Medium
219113302,"School of Social Sciences, Business and Law",Management,7,3.29,"Programming, Law, Finance",MGT320,Project Management,5,Easy,5,0.64,0,Low
225589221,School of Education and Humanities,Physics,8,2.04,Finance,PHY310,Quantum Mechanics,5,Hard,4,0.36,0,High
201534659,School of Education and Humanities,Mathematics,1,2.31,"Business, Statistics",MAT330,Topology,6,Easy,5,0.4,1,High
241972261,School of Education and Humanities,Mathematics,7,3.77,Programming,MAT410,Functional Analysis,7,Easy,5,0.72,1,Low
227246498,School of IT and Applied Mathematics,Statistics and Data Science,8,3.09,"Data Analysis, Machine Learning",SDS305,Applied Statistics,5,Easy,3,0.61,0,Low
212513150,School of IT and Applied Mathematics,Statistics and Data Science,5,2.5,"Research, Machine Learning",CSS324,Introduction to Machine Learning,7,Easy,3,0.53,1,Medium
232061603,School of IT and Applied Mathematics,Computer Science,6,2.35,"Machine Learning, Statistics",CSS330,Operating Systems,5,Hard,4,0.4,0,High
219368901,School of IT and Applied Mathematics,Computer Science,6,2.51,"Research, Statistics",CSS439,Distributed Systems,7,Hard,4,0.33,0,Medium
216721765,"School of Social Sciences, Business and Law",Finance,4,3.95,"Artificial Intelligence, Finance, Education",FIN330,Investment Analysis,6,Easy,3,0.64,1,Low
211372127,School of IT and Applied Mathematics,Information Systems,3,3.62,Statistics,INF320,Information Security,6,Easy,5,0.59,1,Low
244758166,School of IT and Applied Mathematics,Information Systems,1,3.72,"Law, Programming, Statistics",INF340,Enterprise Systems,7,Easy,3,0.61,1,Low
228427034,School of Education and Humanities,Pedagogy and Psychology,1,2.5,"Artificial Intelligence, Business",EDU210,Educational Psychology,3,Easy,3,0.43,0,Medium
237753311,"School of Social Sciences, Business and Law",Economics,3,2.16,Law,ECO210,Microeconomics,3,Medium,4,0.47,1,High
225313502,"School of Social Sciences, Business and Law",Finance,2,3.95,"Business, Artificial Intelligence, Data Analysis",FIN330,Investment Analysis,6,Medium,5,0.64,1,Low
209914577,"School of Social Sciences, Business and Law",International Law,2,2.65,Research,LAW210,International Public Law,3,Medium,5,0.45,0,Medium
223000967,"School of Social Sciences, Business and Law",Finance,6,3.69,"Law, Business",FIN220,Corporate Finance,4,Easy,5,0.7,1,Low
231210570,"School of Social Sciences, Business and Law",Finance,5,3.08,"Business, Statistics",FIN220,Corporate Finance,4,Easy,3,0.61,1,Low
226659385,School of Education and Humanities,Physics,4,2.11,"Law, Programming",PHY330,Electrodynamics,6,Medium,4,0.37,1,High
246322203,School of Education and Humanities,Mathematics,7,3.03,"Finance, Education, Data Analysis",MAT410,Functional Analysis,7,Easy,3,0.6,1,Low
205497305,School of IT and Applied Mathematics,Information Systems,5,2.93,"Business, Statistics, Finance",INF320,Information Security,6,Hard,5,0.39,0,Medium
248382441,School of Education and Humanities,Mathematics,2,2.28,Programming,MAT330,Topology,6,Hard,4,0.29,0,High
219229076,School of Education and Humanities,Physics,2,3.7,Education,PHY410,Statistical Physics,7,Medium,3,0.61,0,Low
235487134,School of IT and Applied Mathematics,Information Systems,5,3.69,"Finance, Education",INF320,Information Security,6,Easy,3,0.6,1,Low
234260928,"School of Social Sciences, Business and Law",Finance,3,3.63,"Machine Learning, Law",FIN410,Risk Management,7,Hard,5,0.49,0,Low
207994801,School of Education and Humanities,Physics,4,3.6,"Business, Finance, Machine Learning",PHY310,Quantum Mechanics,5,Easy,3,0.59,0,Low
218658397,School of Education and Humanities,Pedagogy and Psychology,2,2.36,Programming,EDU330,Teaching Methodologies,5,Medium,4,0.4,1,High
248990915,School of IT and Applied Mathematics,Information Systems,4,3.17,"Artificial Intelligence, Business",INF340,Enterprise Systems,7,Medium,4,0.53,1,Low
217484882,School of IT and Applied Mathematics,Information Systems,2,2.9,"Artificial Intelligence, Data Analysis, Law",INF340,Enterprise Systems,7,Easy,4,0.48,0,Medium
242653188,School of IT and Applied Mathematics,Statistics and Data Science,8,3.78,"Finance, Artificial Intelligence, Education",SDS305,Applied Statistics,5,Medium,3,0.72,0,Low
227357985,School of Education and Humanities,Mathematics,6,3.24,"Research, Statistics",MAT330,Topology,6,Easy,5,0.64,0,Low
235258718,School of IT and Applied Mathematics,Computer Science,8,2.64,"Research, Data Analysis, Statistics",CSS350,Software Engineering,5,Easy,5,0.55,1,Medium
243515181,"School of Social Sciences, Business and Law",Finance,4,3.54,Machine Learning,FIN330,Investment Analysis,6,Hard,3,0.48,0,Low
222307109,"School of Social Sciences, Business and Law",Management,1,3.65,"Research, Programming",MGT410,Strategic Management,7,Easy,3,0.6,0,Low
225479203,School of Education and Humanities,Mathematics,1,2.08,"Education, Data Analysis",MAT330,Topology,6,Hard,3,0.26,0,High
223455950,"School of Social Sciences, Business and Law",Finance,3,3.81,"Programming, Artificial Intelligence",FIN410,Risk Management,7,Easy,5,0.62,0,Low
214613648,School of Education and Humanities,Pedagogy and Psychology,5,2.38,"Education, Business, Programming",EDU410,Inclusive Education,7,Hard,4,0.41,0,High
204024412,"School of Social Sciences, Business and Law",Finance,2,3.09,"Programming, Business",FIN220,Corporate Finance,4,Medium,5,0.51,1,Low
215278772,"School of Social Sciences, Business and Law",Finance,7,2.35,"Law, Education, Programming",FIN410,Risk Management,7,Easy,5,0.5,1,High
203205375,School of Education and Humanities,Physics,2,2.65,"Research, Education",PHY330,Electrodynamics,6,Medium,3,0.45,0,Medium
207880361,School of Education and Humanities,Physics,8,2.13,Data Analysis,PHY330,Electrodynamics,6,Hard,3,0.37,1,High
225782720,School of IT and Applied Mathematics,Statistics and Data Science,6,2.99,"Business, Research, Machine Learning",INF376,Natural Language Processing,7,Medium,5,0.5,0,Medium
216526138,"School of Social Sciences, Business and Law",Finance,7,2.01,"Finance, Education",FIN410,Risk Management,7,Hard,4,0.35,0,High
234339077,School of IT and Applied Mathematics,Statistics and Data Science,2,3.45,"Business, Finance, Programming",INF376,Natural Language Processing,7,Medium,5,0.57,1,Low
244380682,"School of Social Sciences, Business and Law",Economics,6,2.94,Law,ECO330,Macroeconomics,5,Medium,4,0.59,1,Medium
226154940,"School of Social Sciences, Business and Law",Management,5,3.85,"Programming, Artificial Intelligence",MGT210,Principles of Management,3,Medium,5,0.73,1,Low
221282806,School of IT and Applied Mathematics,Information Systems,3,3.39,Education,INF320,Information Security,6,Easy,5,0.56,1,Low
216519395,School of Education and Humanities,Physics,5,3.6,Machine Learning,PHY330,Electrodynamics,6,Medium,3,0.59,1,Low
